"participant_id","trial_number","condition","fix_duration","key_press","correct_key","correct","rt","correct_response","response"
"RSLE07",149,"easy",579,"alt","alt",TRUE,3238,"blue","blue"
"RSLE07",150,"easy",552,"alt","alt",TRUE,3545,"blue","blue"
"RSLE07",151,"hard",492,"control","alt",FALSE,2986,"blue","red"
"RSLE07",152,"hard",487,"control","control",TRUE,1139,"red","red"
"RSLE07",153,"easy",583,"control","control",TRUE,657,"red","red"
"RSLE07",154,"easy",479,"control","control",TRUE,698,"red","red"
"RSLE07",155,"easy",493,"control","control",TRUE,690,"red","red"
"RSLE07",156,"easy",571,"control","control",TRUE,727,"red","red"
"RSLE07",157,"hard",468,"control","control",TRUE,3760,"red","red"
"RSLE07",158,"easy",578,"control","control",TRUE,754,"red","red"
"RSLE07",159,"easy",529,"alt","alt",TRUE,730,"blue","blue"
"RSLE07",160,"easy",575,"control","control",TRUE,1549,"red","red"
"RSLE07",161,"hard",575,"alt","control",FALSE,1554,"red","blue"
"RSLE07",162,"easy",458,"control","control",TRUE,1050,"red","red"
"RSLE07",163,"easy",414,"alt","alt",TRUE,804,"blue","blue"
"RSLE07",164,"easy",552,"control","control",TRUE,955,"red","red"
"RSLE07",165,"easy",444,"control","control",TRUE,955,"red","red"
"RSLE07",166,"easy",594,"alt","alt",TRUE,773,"blue","blue"
"RSLE07",167,"easy",546,"control","control",TRUE,659,"red","red"
"RSLE07",168,"easy",577,"alt","alt",TRUE,754,"blue","blue"
"RSLE07",169,"hard",485,"alt","alt",TRUE,3575,"blue","blue"
"RSLE07",170,"hard",495,"alt","alt",TRUE,1354,"blue","blue"
"RSLE07",171,"hard",486,"control","control",TRUE,1415,"red","red"
"RSLE07",172,"easy",427,"alt","alt",TRUE,624,"blue","blue"
"RSLE07",173,"hard",461,"alt","alt",TRUE,1645,"blue","blue"
"RSLE07",174,"easy",575,"control","control",TRUE,832,"red","red"
"RSLE07",175,"hard",428,"control","control",TRUE,1386,"red","red"
"RSLE07",176,"hard",599,"control","control",TRUE,1385,"red","red"
"RSLE07",177,"hard",401,"control","alt",FALSE,1349,"blue","red"
"RSLE07",178,"hard",471,"alt","alt",TRUE,1707,"blue","blue"
"RSLE07",179,"hard",504,"control","alt",FALSE,2174,"blue","red"
"RSLE07",180,"easy",420,"alt","alt",TRUE,828,"blue","blue"
"RSLE07",181,"hard",552,"alt","alt",TRUE,1273,"blue","blue"
"RSLE07",182,"hard",486,"control","control",TRUE,2455,"red","red"
"RSLE07",183,"easy",513,"alt","alt",TRUE,785,"blue","blue"
"RSLE07",184,"hard",455,"control","control",TRUE,1055,"red","red"
"RSLE07",185,"easy",588,"alt","alt",TRUE,822,"blue","blue"
"RSLE07",186,"hard",575,"alt","alt",TRUE,2871,"blue","blue"
"RSLE07",187,"easy",556,"control","control",TRUE,790,"red","red"
"RSLE07",188,"hard",573,"alt","alt",TRUE,695,"blue","blue"
"RSLE07",189,"easy",540,"alt","alt",TRUE,853,"blue","blue"
"RSLE07",190,"hard",531,"control","control",TRUE,2491,"red","red"
"RSLE07",191,"easy",595,"control","control",TRUE,779,"red","red"
"RSLE07",192,"easy",482,"control","control",TRUE,1191,"red","red"
"RSLE07",193,"easy",405,"control","control",TRUE,1107,"red","red"
"RSLE07",194,"easy",557,"control","control",TRUE,587,"red","red"
"RSLE07",195,"hard",431,"alt","control",FALSE,998,"red","blue"
"RSLE07",196,"hard",465,"control","control",TRUE,1357,"red","red"
"RSLE07",197,"easy",576,"control","control",TRUE,588,"red","red"
"RSLE07",198,"easy",502,"alt","alt",TRUE,673,"blue","blue"
"RSLE07",199,"hard",465,"control","control",TRUE,1376,"red","red"
"ARSO27",0,"hard",477,"alt","alt",TRUE,1563,"blue","blue"
"ARSO27",1,"easy",598,"alt","alt",TRUE,1421,"blue","blue"
"ARSO27",2,"hard",443,"alt","alt",TRUE,2588,"blue","blue"
"ARSO27",3,"easy",454,"control","control",TRUE,1159,"red","red"
"ARSO27",4,"hard",482,"control","control",TRUE,1620,"red","red"
"ARSO27",5,"hard",424,"alt","alt",TRUE,1828,"blue","blue"
"ARSO27",6,"hard",563,"control","control",TRUE,2306,"red","red"
"ARSO27",7,"hard",512,"alt","alt",TRUE,1963,"blue","blue"
"ARSO27",8,"hard",580,"control","alt",FALSE,3130,"blue","red"
"ARSO27",9,"hard",412,"control","control",TRUE,1739,"red","red"
"ARSO27",10,"hard",585,"alt","control",FALSE,1780,"red","blue"
"ARSO27",11,"easy",500,"control","control",TRUE,1338,"red","red"
"ARSO27",12,"easy",581,"control","control",TRUE,1244,"red","red"
"ARSO27",13,"easy",437,"control","control",TRUE,888,"red","red"
"ARSO27",14,"hard",434,"alt","control",FALSE,1896,"red","blue"
"ARSO27",15,"hard",509,"control","control",TRUE,1492,"red","red"
"ARSO27",16,"easy",572,"control","control",TRUE,1640,"red","red"
"ARSO27",17,"hard",471,"alt","alt",TRUE,2816,"blue","blue"
"ARSO27",18,"easy",466,"alt","alt",TRUE,1054,"blue","blue"
"ARSO27",19,"easy",585,"alt","alt",TRUE,3284,"blue","blue"
"ARSO27",20,"hard",494,"control","control",TRUE,1120,"red","red"
"ARSO27",21,"easy",580,"control","control",TRUE,1142,"red","red"
"ARSO27",22,"hard",434,"alt","alt",TRUE,1054,"blue","blue"
"ARSO27",23,"hard",463,"alt","alt",TRUE,982,"blue","blue"
"ARSO27",24,"hard",579,"alt","alt",TRUE,1841,"blue","blue"
"ARSO27",25,"easy",411,"alt","alt",TRUE,1104,"blue","blue"
"ARSO27",26,"easy",545,"control","control",TRUE,775,"red","red"
"ARSO27",27,"hard",484,"alt","alt",TRUE,752,"blue","blue"
"ARSO27",28,"easy",578,"control","control",TRUE,1086,"red","red"
"ARSO27",29,"easy",569,"alt","alt",TRUE,812,"blue","blue"
"ARSO27",30,"hard",445,"alt","alt",TRUE,1212,"blue","blue"
"ARSO27",31,"hard",411,"control","alt",FALSE,842,"blue","red"
"ARSO27",32,"hard",474,"alt","alt",TRUE,998,"blue","blue"
"ARSO27",33,"easy",492,"control","control",TRUE,778,"red","red"
"ARSO27",34,"easy",404,"alt","alt",TRUE,1288,"blue","blue"
"ARSO27",35,"hard",441,"control","control",TRUE,1471,"red","red"
"ARSO27",36,"hard",522,"control","alt",FALSE,1839,"blue","red"
"ARSO27",37,"hard",470,"control","control",TRUE,979,"red","red"
"ARSO27",38,"hard",552,"control","control",TRUE,1558,"red","red"
"ARSO27",39,"hard",565,"control","control",TRUE,1274,"red","red"
"ARSO27",40,"hard",538,"control","alt",FALSE,2396,"blue","red"
"ARSO27",41,"hard",582,"control","control",TRUE,1353,"red","red"
"ARSO27",42,"easy",503,"control","control",TRUE,2790,"red","red"
"ARSO27",43,"easy",536,"alt","alt",TRUE,655,"blue","blue"
"ARSO27",44,"easy",507,"alt","alt",TRUE,801,"blue","blue"
"ARSO27",45,"easy",591,"alt","alt",TRUE,587,"blue","blue"
"ARSO27",46,"easy",478,"control","control",TRUE,690,"red","red"
"ARSO27",47,"easy",430,"control","control",TRUE,1319,"red","red"
"ARSO27",48,"hard",542,"control","control",TRUE,1067,"red","red"
"ARSO27",49,"hard",587,"alt","control",FALSE,1520,"red","blue"
"ARSO27",50,"hard",446,"control","control",TRUE,1250,"red","red"
"ARSO27",51,"hard",427,"alt","alt",TRUE,1564,"blue","blue"
"ARSO27",52,"hard",508,"control","control",TRUE,1035,"red","red"
"ARSO27",53,"hard",591,"alt","alt",TRUE,733,"blue","blue"
"ARSO27",54,"easy",442,"alt","alt",TRUE,1095,"blue","blue"
"ARSO27",55,"easy",550,"control","control",TRUE,806,"red","red"
"ARSO27",56,"easy",577,NA,"control",FALSE,NA,"red",NA
"ARSO27",57,"hard",491,"alt","control",FALSE,1695,"red","blue"
"ARSO27",58,"easy",481,"alt","alt",TRUE,674,"blue","blue"
"ARSO27",59,"easy",424,"control","control",TRUE,1756,"red","red"
"ARSO27",60,"easy",460,"control","control",TRUE,1156,"red","red"
"ARSO27",61,"easy",571,"control","control",TRUE,917,"red","red"
"ARSO27",62,"easy",448,"alt","alt",TRUE,646,"blue","blue"
"ARSO27",63,"easy",588,"alt","alt",TRUE,1588,"blue","blue"
"ARSO27",64,"easy",496,"control","control",TRUE,932,"red","red"
"ARSO27",65,"hard",463,"alt","control",FALSE,2057,"red","blue"
"ARSO27",66,"hard",569,"alt","alt",TRUE,687,"blue","blue"
"ARSO27",67,"easy",569,"alt","alt",TRUE,835,"blue","blue"
"ARSO27",68,"hard",502,"control","control",TRUE,1146,"red","red"
"ARSO27",69,"easy",552,"alt","alt",TRUE,639,"blue","blue"
"ARSO27",70,"hard",420,"control","alt",FALSE,1251,"blue","red"
"ARSO27",71,"easy",582,"alt","alt",TRUE,680,"blue","blue"
"ARSO27",72,"easy",413,"control","control",TRUE,753,"red","red"
"ARSO27",73,"hard",504,"control","control",TRUE,1697,"red","red"
"ARSO27",74,"easy",514,"alt","alt",TRUE,610,"blue","blue"
"ARSO27",75,"easy",560,"alt","alt",TRUE,1004,"blue","blue"
"ARSO27",76,"easy",448,"alt","alt",TRUE,113,"blue","blue"
"ARSO27",77,"hard",505,"control","control",TRUE,1181,"red","red"
"ARSO27",78,"easy",546,"alt","alt",TRUE,608,"blue","blue"
"ARSO27",79,"hard",510,"control","control",TRUE,1072,"red","red"
"ARSO27",80,"hard",432,"alt","alt",TRUE,1036,"blue","blue"
"ARSO27",81,"easy",462,"control","control",TRUE,1121,"red","red"
"ARSO27",82,"easy",568,"alt","alt",TRUE,1305,"blue","blue"
"ARSO27",83,"easy",539,"alt","alt",TRUE,900,"blue","blue"
"ARSO27",84,"easy",525,"alt","alt",TRUE,578,"blue","blue"
"ARSO27",85,"easy",440,"alt","alt",TRUE,1256,"blue","blue"
"ARSO27",86,"hard",401,"control","control",TRUE,1111,"red","red"
"ARSO27",87,"easy",497,"control","alt",FALSE,1533,"blue","red"
"ARSO27",88,"easy",474,"control","control",TRUE,989,"red","red"
"ARSO27",89,"easy",558,"alt","alt",TRUE,975,"blue","blue"
"ARSO27",90,"easy",575,"alt","alt",TRUE,729,"blue","blue"
"ARSO27",91,"hard",455,"control","control",TRUE,1306,"red","red"
"ARSO27",92,"hard",443,"control","control",TRUE,1515,"red","red"
"ARSO27",93,"easy",493,"control","control",TRUE,866,"red","red"
"ARSO27",94,"hard",457,"alt","alt",TRUE,906,"blue","blue"
"ARSO27",95,"hard",541,"alt","alt",TRUE,1236,"blue","blue"
"ARSO27",96,"easy",539,"control","control",TRUE,767,"red","red"
"ARSO27",97,"easy",551,"control","control",TRUE,773,"red","red"
"ARSO27",98,"hard",547,"alt","alt",TRUE,954,"blue","blue"
"ARSO27",99,"easy",594,"alt","alt",TRUE,688,"blue","blue"
"ARSO27",100,"easy",525,"control","control",TRUE,872,"red","red"
"ARSO27",101,"hard",496,"control","control",TRUE,1053,"red","red"
"ARSO27",102,"hard",400,"alt","alt",TRUE,745,"blue","blue"
"ARSO27",103,"hard",440,"alt","alt",TRUE,876,"blue","blue"
"ARSO27",104,"hard",579,"control","control",TRUE,1722,"red","red"
"ARSO27",105,"hard",507,"control","control",TRUE,933,"red","red"
"ARSO27",106,"easy",411,"control","control",TRUE,972,"red","red"
"ARSO27",107,"hard",408,"alt","control",FALSE,1107,"red","blue"
"ARSO27",108,"easy",510,"alt","alt",TRUE,779,"blue","blue"
"ARSO27",109,"hard",462,"control","control",TRUE,1301,"red","red"
"ARSO27",110,"easy",518,"alt","alt",TRUE,1080,"blue","blue"
"ARSO27",111,"easy",493,"alt","alt",TRUE,1004,"blue","blue"
"ARSO27",112,"easy",487,"control","control",TRUE,681,"red","red"
"ARSO27",113,"hard",481,"alt","alt",TRUE,1117,"blue","blue"
"ARSO27",114,"hard",558,"alt","control",FALSE,753,"red","blue"
"ARSO27",115,"easy",412,"control","control",TRUE,673,"red","red"
"ARSO27",116,"easy",433,"alt","alt",TRUE,674,"blue","blue"
"ARSO27",117,"hard",520,"control","alt",FALSE,1060,"blue","red"
"ARSO27",118,"easy",455,"control","control",TRUE,743,"red","red"
"ARSO27",119,"hard",501,"alt","control",FALSE,1594,"red","blue"
"ARSO27",120,"easy",404,"control","control",TRUE,628,"red","red"
"ARSO27",121,"easy",509,"control","control",TRUE,1295,"red","red"
"ARSO27",122,"hard",596,"alt","alt",TRUE,752,"blue","blue"
"ARSO27",123,"hard",480,"control","control",TRUE,1426,"red","red"
"ARSO27",124,"hard",467,"control","control",TRUE,1554,"red","red"
"ARSO27",125,"easy",471,"alt","alt",TRUE,1140,"blue","blue"
"ARSO27",126,"easy",482,"control","control",TRUE,1618,"red","red"
"ARSO27",127,"hard",427,"alt","alt",TRUE,1269,"blue","blue"
"ARSO27",128,"easy",553,"alt","alt",TRUE,1173,"blue","blue"
"ARSO27",129,"hard",463,"alt","alt",TRUE,1958,"blue","blue"
"ARSO27",130,"easy",450,"control","control",TRUE,1022,"red","red"
"ARSO27",131,"easy",531,"alt","alt",TRUE,912,"blue","blue"
"ARSO27",132,"easy",427,"control","control",TRUE,1996,"red","red"
"ARSO27",133,"hard",509,"control","control",TRUE,2226,"red","red"
"ARSO27",134,"hard",449,"alt","alt",TRUE,1185,"blue","blue"
"ARSO27",135,"easy",418,"control","control",TRUE,2375,"red","red"
"ARSO27",136,"easy",460,"alt","alt",TRUE,1751,"blue","blue"
"ARSO27",137,"hard",489,"control","alt",FALSE,1437,"blue","red"
"ARSO27",138,"easy",505,"control","control",TRUE,1140,"red","red"
"ARSO27",139,"easy",509,"control","control",TRUE,1534,"red","red"
"ARSO27",140,"hard",409,"control","control",TRUE,2504,"red","red"
"ARSO27",141,"hard",580,"alt","control",FALSE,1138,"red","blue"
"ARSO27",142,"easy",534,"alt","alt",TRUE,687,"blue","blue"
"ARSO27",143,"easy",467,"control","control",TRUE,770,"red","red"
"ARSO27",144,"hard",517,"control","alt",FALSE,2220,"blue","red"
"ARSO27",145,"hard",558,"alt","alt",TRUE,1185,"blue","blue"
"ARSO27",146,"hard",588,"control","alt",FALSE,1826,"blue","red"
"ARSO27",147,"hard",582,"alt","alt",TRUE,1936,"blue","blue"
"ARSO27",148,"hard",421,"control","control",TRUE,2842,"red","red"
"ARSO27",149,"easy",493,"alt","alt",TRUE,1024,"blue","blue"
"ARSO27",150,"easy",524,"control","control",TRUE,1126,"red","red"
"ARSO27",151,"easy",586,"alt","alt",TRUE,664,"blue","blue"
"ARSO27",152,"hard",512,"alt","control",FALSE,1057,"red","blue"
"ARSO27",153,"hard",483,"alt","alt",TRUE,1091,"blue","blue"
"ARSO27",154,"hard",490,"control","control",TRUE,758,"red","red"
"ARSO27",155,"easy",520,"control","control",TRUE,766,"red","red"
"ARSO27",156,"easy",570,"alt","alt",TRUE,678,"blue","blue"
"ARSO27",157,"hard",419,"alt","control",FALSE,892,"red","blue"
"ARSO27",158,"easy",555,"control","control",TRUE,916,"red","red"
"ARSO27",159,"easy",434,"control","control",TRUE,1146,"red","red"
"ARSO27",160,"easy",534,"alt","alt",TRUE,592,"blue","blue"
"ARSO27",161,"hard",523,"alt","alt",TRUE,827,"blue","blue"
"ARSO27",162,"hard",492,"control","control",TRUE,964,"red","red"
"ARSO27",163,"easy",549,"control","control",TRUE,1185,"red","red"
"ARSO27",164,"easy",507,"alt","alt",TRUE,723,"blue","blue"
"ARSO27",165,"easy",525,"alt","alt",TRUE,723,"blue","blue"
"ARSO27",166,"hard",445,"alt","alt",TRUE,853,"blue","blue"
"ARSO27",167,"easy",582,"alt","alt",TRUE,712,"blue","blue"
"ARSO27",168,"hard",469,"alt","alt",TRUE,1059,"blue","blue"
"ARSO27",169,"hard",432,"control","alt",FALSE,2620,"blue","red"
"ARSO27",170,"easy",595,"control","control",TRUE,514,"red","red"
"ARSO27",171,"easy",579,"alt","alt",TRUE,553,"blue","blue"
"ARSO27",172,"hard",488,"control","control",TRUE,1153,"red","red"
"ARSO27",173,"hard",574,"alt","alt",TRUE,924,"blue","blue"
"ARSO27",174,"hard",507,"control","control",TRUE,2053,"red","red"
"ARSO27",175,"hard",574,"alt","control",FALSE,2602,"red","blue"
"ARSO27",176,"hard",531,"alt","alt",TRUE,1117,"blue","blue"
"ARSO27",177,"easy",521,"control","control",TRUE,2257,"red","red"
"ARSO27",178,"hard",480,"alt","alt",TRUE,1035,"blue","blue"
"ARSO27",179,"easy",453,"control","control",TRUE,711,"red","red"
"ARSO27",180,"hard",531,"alt","alt",TRUE,1050,"blue","blue"
"ARSO27",181,"hard",416,"alt","alt",TRUE,1095,"blue","blue"
"ARSO27",182,"easy",575,"alt","alt",TRUE,897,"blue","blue"
"ARSO27",183,"easy",457,"alt","alt",TRUE,598,"blue","blue"
"ARSO27",184,"hard",560,"control","control",TRUE,2183,"red","red"
"ARSO27",185,"hard",522,"alt","control",FALSE,598,"red","blue"
"ARSO27",186,"hard",555,"control","control",TRUE,2152,"red","red"
"ARSO27",187,"hard",442,"alt","alt",TRUE,1143,"blue","blue"
"ARSO27",188,"hard",468,"control","alt",FALSE,1789,"blue","red"
"ARSO27",189,"easy",566,"control","control",TRUE,1045,"red","red"
"ARSO27",190,"easy",473,"alt","alt",TRUE,637,"blue","blue"
"ARSO27",191,"easy",547,"control","control",TRUE,1391,"red","red"
"ARSO27",192,"hard",430,"alt","alt",TRUE,1413,"blue","blue"
"ARSO27",193,"easy",518,"alt","alt",TRUE,919,"blue","blue"
"ARSO27",194,"easy",585,"control","control",TRUE,676,"red","red"
"ARSO27",195,"hard",569,"alt","alt",TRUE,1229,"blue","blue"
"ARSO27",196,"easy",584,"control","control",TRUE,1332,"red","red"
"ARSO27",197,"hard",463,"alt","control",FALSE,1563,"red","blue"
"ARSO27",198,"hard",573,"alt","control",FALSE,1537,"red","blue"
"ARSO27",199,"easy",489,"alt","alt",TRUE,1006,"blue","blue"
"AAUA71",0,"hard",591,"alt","alt",TRUE,837,"blue","blue"
"AAUA71",1,"hard",541,"alt","alt",TRUE,761,"blue","blue"
"AAUA71",2,"easy",556,"alt","alt",TRUE,551,"blue","blue"
"AAUA71",3,"hard",512,"control","control",TRUE,410,"red","red"
"AAUA71",4,"hard",430,"alt","alt",TRUE,674,"blue","blue"
"AAUA71",5,"hard",543,"alt","control",FALSE,710,"red","blue"
"AAUA71",6,"hard",498,"alt","alt",TRUE,757,"blue","blue"
"AAUA71",7,"hard",456,"control","control",TRUE,540,"red","red"
"AAUA71",8,"hard",505,"control","alt",FALSE,629,"blue","red"
"AAUA71",9,"hard",544,"alt","alt",TRUE,727,"blue","blue"
"AAUA71",10,"hard",525,"alt","alt",TRUE,826,"blue","blue"
"AAUA71",11,"hard",585,"alt","alt",TRUE,822,"blue","blue"
"AAUA71",12,"hard",568,"control","control",TRUE,906,"red","red"
"AAUA71",13,"hard",583,"control","control",TRUE,722,"red","red"
"AAUA71",14,"easy",469,"control","control",TRUE,527,"red","red"
"AAUA71",15,"hard",527,"alt","alt",TRUE,482,"blue","blue"
"AAUA71",16,"hard",565,"alt","alt",TRUE,623,"blue","blue"
"AAUA71",17,"easy",588,"alt","alt",TRUE,620,"blue","blue"
"AAUA71",18,"hard",513,"alt","alt",TRUE,621,"blue","blue"
"AAUA71",19,"hard",411,"control","control",TRUE,695,"red","red"
"AAUA71",20,"easy",504,"alt","alt",TRUE,543,"blue","blue"
"AAUA71",21,"hard",505,"control","control",TRUE,628,"red","red"
"AAUA71",22,"easy",545,"alt","alt",TRUE,502,"blue","blue"
"AAUA71",23,"hard",592,"alt","alt",TRUE,707,"blue","blue"
"AAUA71",24,"easy",577,"alt","alt",TRUE,520,"blue","blue"
"AAUA71",25,"easy",530,"alt","alt",TRUE,652,"blue","blue"
"AAUA71",26,"easy",480,"alt","alt",TRUE,512,"blue","blue"
"AAUA71",27,"hard",446,"control","control",TRUE,470,"red","red"
"AAUA71",28,"easy",574,"alt","alt",TRUE,620,"blue","blue"
"AAUA71",29,"hard",512,"alt","alt",TRUE,812,"blue","blue"
"AAUA71",30,"hard",553,"control","control",TRUE,552,"red","red"
"AAUA71",31,"easy",540,"alt","alt",TRUE,938,"blue","blue"
"AAUA71",32,"hard",509,"control","control",TRUE,638,"red","red"
"AAUA71",33,"easy",566,"control","control",TRUE,507,"red","red"
"AAUA71",34,"easy",508,"alt","alt",TRUE,594,"blue","blue"
"AAUA71",35,"hard",422,"control","control",TRUE,519,"red","red"
"AAUA71",36,"easy",471,"alt","control",FALSE,707,"red","blue"
"AAUA71",37,"easy",558,"alt","alt",TRUE,501,"blue","blue"
"AAUA71",38,"easy",408,"alt","alt",TRUE,537,"blue","blue"
"AAUA71",39,"easy",440,"control","control",TRUE,361,"red","red"
"AAUA71",40,"easy",497,"control","control",TRUE,552,"red","red"
"AAUA71",41,"hard",566,"alt","alt",TRUE,640,"blue","blue"
"AAUA71",42,"hard",577,"control","control",TRUE,1058,"red","red"
"AAUA71",43,"hard",440,"control","control",TRUE,502,"red","red"
"AAUA71",44,"easy",525,"control","control",TRUE,709,"red","red"
"AAUA71",45,"easy",509,"control","control",TRUE,553,"red","red"
"AAUA71",46,"easy",499,"alt","alt",TRUE,454,"blue","blue"
"AAUA71",47,"easy",517,"alt","alt",TRUE,635,"blue","blue"
"AAUA71",48,"easy",559,"control","control",TRUE,442,"red","red"
"AAUA71",49,"hard",479,"alt","alt",TRUE,942,"blue","blue"
"AAUA71",50,"easy",421,"control","control",TRUE,387,"red","red"
"AAUA71",51,"hard",457,"alt","alt",TRUE,655,"blue","blue"
"AAUA71",52,"easy",457,"control","alt",FALSE,923,"blue","red"
"AAUA71",53,"hard",549,"control","control",TRUE,421,"red","red"
"AAUA71",54,"easy",540,"alt","alt",TRUE,659,"blue","blue"
"AAUA71",55,"hard",461,"alt","alt",TRUE,637,"blue","blue"
"AAUA71",56,"easy",489,"alt","alt",TRUE,550,"blue","blue"
"AAUA71",57,"hard",543,"control","control",TRUE,396,"red","red"
"AAUA71",58,"easy",501,"alt","alt",TRUE,559,"blue","blue"
"AAUA71",59,"hard",559,"control","control",TRUE,773,"red","red"
"AAUA71",60,"hard",432,"alt","alt",TRUE,623,"blue","blue"
"AAUA71",61,"easy",427,"alt","alt",TRUE,633,"blue","blue"
"AAUA71",62,"easy",411,"alt","alt",TRUE,517,"blue","blue"
"AAUA71",63,"easy",491,"control","control",TRUE,408,"red","red"
"AAUA71",64,"hard",439,"control","control",TRUE,606,"red","red"
"AAUA71",65,"hard",495,"alt","alt",TRUE,614,"blue","blue"
"AAUA71",66,"easy",530,"alt","alt",TRUE,621,"blue","blue"
"AAUA71",67,"easy",510,"control","control",TRUE,453,"red","red"
"AAUA71",68,"easy",542,"control","control",TRUE,895,"red","red"
"AAUA71",69,"hard",523,"alt","alt",TRUE,615,"blue","blue"
"AAUA71",70,"easy",580,"alt","alt",TRUE,585,"blue","blue"
"AAUA71",71,"hard",547,"control","control",TRUE,485,"red","red"
"AAUA71",72,"hard",450,"control","control",TRUE,426,"red","red"
"AAUA71",73,"hard",576,"control","control",TRUE,451,"red","red"
"AAUA71",74,"hard",472,"alt","control",FALSE,655,"red","blue"
"AAUA71",75,"easy",575,"control","control",TRUE,568,"red","red"
"AAUA71",76,"easy",465,"alt","alt",TRUE,567,"blue","blue"
"AAUA71",77,"easy",561,"control","control",TRUE,451,"red","red"
"AAUA71",78,"easy",455,"alt","alt",TRUE,827,"blue","blue"
"AAUA71",79,"easy",556,"alt","alt",TRUE,621,"blue","blue"
"AAUA71",80,"easy",470,"control","control",TRUE,456,"red","red"
"AAUA71",81,"easy",579,"alt","alt",TRUE,669,"blue","blue"
"AAUA71",82,"easy",458,"control","control",TRUE,603,"red","red"
"AAUA71",83,"hard",425,"alt","control",FALSE,776,"red","blue"
"AAUA71",84,"easy",414,"alt","control",FALSE,740,"red","blue"
"AAUA71",85,"hard",549,"alt","alt",TRUE,724,"blue","blue"
"AAUA71",86,"hard",492,"control","control",TRUE,623,"red","red"
"AAUA71",87,"easy",582,"alt","alt",TRUE,678,"blue","blue"
"AAUA71",88,"hard",503,"control","control",TRUE,486,"red","red"
"AAUA71",89,"easy",584,"alt","alt",TRUE,806,"blue","blue"
"AAUA71",90,"hard",581,"control","control",TRUE,448,"red","red"
"AAUA71",91,"hard",600,"alt","alt",TRUE,585,"blue","blue"
"AAUA71",92,"easy",525,"control","control",TRUE,527,"red","red"
"AAUA71",93,"hard",454,"control","control",TRUE,858,"red","red"
"AAUA71",94,"hard",544,"control","control",TRUE,595,"red","red"
"AAUA71",95,"hard",589,"alt","alt",TRUE,709,"blue","blue"
"AAUA71",96,"easy",506,"alt","alt",TRUE,877,"blue","blue"
"AAUA71",97,"easy",446,"alt","alt",TRUE,1056,"blue","blue"
"AAUA71",98,"hard",600,"control","alt",FALSE,635,"blue","red"
"AAUA71",99,"easy",560,"alt","alt",TRUE,974,"blue","blue"
"AAUA71",100,"easy",455,"alt","control",FALSE,646,"red","blue"
"AAUA71",101,"easy",453,"alt","alt",TRUE,707,"blue","blue"
"AAUA71",102,"easy",488,"control","control",TRUE,689,"red","red"
"AAUA71",103,"hard",545,"control","control",TRUE,409,"red","red"
"AAUA71",104,"hard",487,"alt","alt",TRUE,604,"blue","blue"
"AAUA71",105,"hard",521,"alt","alt",TRUE,787,"blue","blue"
"AAUA71",106,"easy",482,"alt","alt",TRUE,478,"blue","blue"
"AAUA71",107,"hard",413,"control","control",TRUE,373,"red","red"
"AAUA71",108,"easy",416,"control","control",TRUE,540,"red","red"
"AAUA71",109,"easy",460,"control","control",TRUE,485,"red","red"
"AAUA71",110,"hard",568,"control","control",TRUE,467,"red","red"
"AAUA71",111,"easy",543,"control","control",TRUE,417,"red","red"
"AAUA71",112,"hard",508,"alt","alt",TRUE,562,"blue","blue"
"AAUA71",113,"easy",587,"alt","alt",TRUE,625,"blue","blue"
"AAUA71",114,"easy",569,"alt","alt",TRUE,511,"blue","blue"
"AAUA71",115,"hard",434,"alt","control",FALSE,673,"red","blue"
"AAUA71",116,"easy",538,"control","control",TRUE,506,"red","red"
"AAUA71",117,"easy",452,"control","control",TRUE,372,"red","red"
"AAUA71",118,"hard",549,"alt","alt",TRUE,573,"blue","blue"
"AAUA71",119,"easy",579,"alt","alt",TRUE,476,"blue","blue"
"AAUA71",120,"hard",525,"control","control",TRUE,421,"red","red"
"AAUA71",121,"easy",545,"control","control",TRUE,471,"red","red"
"AAUA71",122,"hard",548,"control","alt",FALSE,552,"blue","red"
"AAUA71",123,"easy",523,"control","control",TRUE,506,"red","red"
"AAUA71",124,"easy",519,"control","control",TRUE,598,"red","red"
"AAUA71",125,"easy",495,"alt","alt",TRUE,499,"blue","blue"
"AAUA71",126,"hard",504,"control","alt",FALSE,707,"blue","red"
"AAUA71",127,"hard",548,"alt","alt",TRUE,1317,"blue","blue"
"AAUA71",128,"hard",592,"alt","alt",TRUE,738,"blue","blue"
"AAUA71",129,"hard",424,"alt","alt",TRUE,1192,"blue","blue"
"AAUA71",130,"easy",545,"control","control",TRUE,790,"red","red"
"AAUA71",131,"hard",599,"control","control",TRUE,957,"red","red"
"AAUA71",132,"easy",585,"alt","alt",TRUE,673,"blue","blue"
"AAUA71",133,"easy",533,"control","control",TRUE,908,"red","red"
"AAUA71",134,"hard",418,"alt","alt",TRUE,611,"blue","blue"
"AAUA71",135,"easy",453,"alt","alt",TRUE,729,"blue","blue"
"AAUA71",136,"hard",485,"alt","alt",TRUE,458,"blue","blue"
"AAUA71",137,"hard",407,"alt","control",FALSE,523,"red","blue"
"AAUA71",138,"hard",594,"alt","alt",TRUE,518,"blue","blue"
"AAUA71",139,"easy",565,"alt","alt",TRUE,494,"blue","blue"
"AAUA71",140,"easy",596,"control","control",TRUE,590,"red","red"
"AAUA71",141,"easy",459,"control","control",TRUE,413,"red","red"
